DateTime,H24
2016-10-11T02:30,1460.0
2016-10-11T02:45,1428.0
2016-10-11T03:00,328.0
2016-10-11T03:15,300.0
2016-10-11T03:30,264.0
2016-10-11T03:45,996.0
2016-10-11T04:00,2520.0
2016-10-11T04:15,808.0
2016-10-11T04:30,252.0
2016-10-11T04:45,632.0
2016-10-11T05:00,1472.0
2016-10-11T05:15,1588.0
2016-10-11T05:30,1604.0
2016-10-11T05:45,1512.0
2016-10-11T06:00,1524.0
2016-10-11T06:15,1632.0
2016-10-11T06:30,588.0
2016-10-11T06:45,256.0
2016-10-11T07:00,232.0
2016-10-11T07:15,288.0
2016-10-11T07:30,356.0
2016-10-11T07:45,1496.0
2016-10-11T08:00,1508.0
2016-10-11T08:15,1556.0
2016-10-11T08:30,1572.0
2016-10-11T08:45,1632.0
2016-10-11T09:00,624.0
2016-10-11T09:15,232.0
2016-10-11T09:30,228.0
2016-10-11T09:45,300.0
2016-10-11T10:00,600.0
2016-10-11T10:15,1460.0
2016-10-11T10:30,1680.0
2016-10-11T10:45,760.0
2016-10-11T11:00,380.0
2016-10-11T11:15,292.0
2016-10-11T11:30,2596.0
2016-10-11T11:45,1004.0
2016-10-11T12:00,1368.0
2016-10-11T12:15,1316.0
2016-10-11T12:30,448.0
2016-10-11T12:45,224.0
2016-10-11T13:00,340.0
2016-10-11T13:15,468.0
2016-10-11T13:30,920.0
2016-10-11T13:45,772.0
2016-10-11T14:00,856.0
2016-10-11T14:15,984.0
2016-10-11T14:30,548.0
2016-10-11T14:45,244.0
2016-10-11T15:00,216.0
2016-10-11T15:15,272.0
2016-10-11T15:30,320.0
2016-10-11T15:45,192.0
2016-10-11T16:00,196.0
2016-10-11T16:15,168.0
2016-10-11T16:30,292.0
2016-10-11T16:45,228.0
2016-10-11T17:00,172.0
2016-10-11T17:15,188.0
2016-10-11T17:30,296.0
2016-10-11T17:45,284.0
2016-10-11T18:00,176.0
2016-10-11T18:15,196.0
2016-10-11T18:30,972.0
2016-10-11T18:45,1856.0
2016-10-11T19:00,1868.0
2016-10-11T19:15,1880.0
2016-10-11T19:30,392.0
2016-10-11T19:45,432.0
2016-10-11T20:00,1212.0
2016-10-11T20:15,248.0
2016-10-11T20:30,260.0
2016-10-11T20:45,1420.0
2016-10-11T21:00,2672.0
2016-10-11T21:15,748.0
2016-10-11T21:30,400.0
2016-10-11T21:45,564.0
2016-10-11T22:00,736.0
2016-10-11T22:15,432.0
2016-10-11T22:30,396.0
2016-10-11T22:45,380.0
2016-10-11T23:00,460.0
2016-10-11T23:15,460.0
2016-10-11T23:30,404.0
2016-10-11T23:45,380.0
2016-10-12T00:00,300.0
2016-10-12T00:15,316.0
2016-10-12T00:30,220.0
2016-10-12T00:45,212.0
2016-10-12T01:00,268.0
2016-10-12T01:15,328.0
2016-10-12T01:30,296.0
2016-10-12T01:45,236.0
2016-10-12T02:00,232.0
2016-10-12T02:15,308.0
2016-10-12T02:30,324.0
2016-10-12T02:45,252.0
2016-10-12T03:00,292.0
2016-10-12T03:15,228.0
2016-10-12T03:30,324.0
2016-10-12T03:45,308.0
2016-10-12T04:00,228.0
2016-10-12T04:15,296.0
2016-10-12T04:30,276.0
2016-10-12T04:45,324.0
2016-10-12T05:00,256.0
2016-10-12T05:15,232.0
2016-10-12T05:30,236.0
2016-10-12T05:45,352.0
2016-10-12T06:00,304.0
2016-10-12T06:15,232.0
2016-10-12T06:30,268.0
2016-10-12T06:45,268.0
2016-10-12T07:00,324.0
2016-10-12T07:15,2252.0
2016-10-12T07:30,1960.0
2016-10-12T07:45,184.0
2016-10-12T08:00,268.0
2016-10-12T08:15,320.0
2016-10-12T08:30,228.0
2016-10-12T08:45,228.0
2016-10-12T09:00,240.0
2016-10-12T09:15,384.0
2016-10-12T09:30,872.0
2016-10-12T09:45,460.0
2016-10-12T10:00,316.0
2016-10-12T10:15,1244.0
2016-10-12T10:30,432.0
2016-10-12T10:45,352.0
2016-10-12T11:00,340.0
2016-10-12T11:15,516.0
2016-10-12T11:30,680.0
2016-10-12T11:45,1616.0
2016-10-12T12:00,1060.0
2016-10-12T12:15,1136.0
2016-10-12T12:30,1180.0
2016-10-12T12:45,1236.0
2016-10-12T13:00,680.0
2016-10-12T13:15,400.0
2016-10-12T13:30,648.0
2016-10-12T13:45,344.0
2016-10-12T14:00,1088.0
2016-10-12T14:15,996.0
2016-10-12T14:30,1132.0
2016-10-12T14:45,1288.0
2016-10-12T15:00,876.0
2016-10-12T15:15,280.0
2016-10-12T15:30,1008.0
2016-10-12T15:45,2700.0
2016-10-12T16:00,1488.0
2016-10-12T16:15,436.0
2016-10-12T16:30,236.0
2016-10-12T16:45,284.0
2016-10-12T17:00,376.0
2016-10-12T17:15,352.0
2016-10-12T17:30,284.0
