2025-01-01T00:00:00,27.169738740182723
2025-01-01T01:00:00,27.938417358008935
2025-01-01T02:00:00,30.501269035532994
2025-01-01T03:00:00,30.378773435017478
2025-01-01T04:00:00,29.664224275246894
2025-01-01T05:00:00,30.601594896331737
2025-01-01T06:00:00,30.325633622072506
2025-01-01T07:00:00,30.425613252628225
2025-01-01T08:00:00,30.276693637950183
2025-01-01T09:00:00,30.097995545657015
2025-01-01T10:00:00,30.602237716880167
2025-01-01T11:00:00,30.38168182543482
2025-01-01T12:00:00,30.80031847133758
2025-01-01T13:00:00,31.306032446054496
2025-01-01T14:00:00,30.88445078459344
2025-01-01T15:00:00,34.11844598862918
2025-01-01T16:00:00,35.091567023285086
2025-01-01T17:00:00,33.77535504231818
2025-01-01T18:00:00,32.70928931169558
2025-01-01T19:00:00,33.584155663655316
2025-01-01T20:00:00,35.73978996499417
2025-01-01T21:00:00,33.70192745484899
2025-01-01T22:00:00,31.017987215697932
2025-01-01T23:00:00,33.57226162332545
